id,title,genres,movie_year,rating,rotten_tomatoes_score
4291,Nine to Five (a.k.a. 9 to 5),Comedy|Crime,1980,10,86
4706,Cage aux Folles II-La,Comedy,1979,1,73
4713,Altered States,Drama|Sci-Fi,1980,7,88
4714,Any Which Way You Can,Comedy,1980,5,68
4716,Bad Timing: A Sensual Obsession,Drama,1979,8,81
4717,Battle Creek Brawl (Big Brawl-The),Action|Comedy,1979,8,80
4751,Hunter-The,Action|Thriller,1980,6,88
4752,Maniac,Horror,1980,5,96
4826,Big Red One-The,Action|Adventure|Drama|War,1980,10,85
4830,Brubaker,Crime|Drama,1980,9,95
4831,Can't Stop the Music,Comedy|Musical,1980,7,59
4832,Carny,Drama,1980,8,55
4833,Changeling-The,Horror|Mystery|Thriller,1979,10,82
4834,Cheech & Chong's Next Movie,Comedy,1979,2,78
4835,Coal Miner's Daughter,Drama,1979,5,60
4836,Competition-The,Drama|Romance,1979,9,64
4837,Cruising,Crime|Drama|Thriller,1980,2,90
4840,Last Metro-The,Drama|Romance,1980,8,83
4842,Dogs of War-The,Drama|War,1980,6,100
4932,Dressed to Kill,Mystery|Thriller,1979,6,51
4933,Earthling-The,Adventure|Drama,1980,6,77
4936,Fame,Drama|Musical,1979,5,93
4941,Flash Gordon,Action|Adventure|Sci-Fi,1979,1,94
4956,Stunt Man-The,Action|Adventure|Comedy|Drama|Romance|Thriller,1980,5,86
5042,Forbidden Zone,Musical|Sci-Fi,1979,9,65
5043,Formula-The,Thriller,1979,9,59
5125,Used Cars,Comedy,1980,8,82
5179,Gloria,Drama|Thriller,1979,7,64
5180,Great Rock 'n' Roll Swindle-The,Documentary,1980,4,95
5182,Hawk the Slayer,Action|Fantasy,1979,5,97
5186,Honeysuckle Rose (a.k.a. On the Road Again),Drama|Romance,1980,10,96
5187,Hopscotch,Comedy,1979,9,58
5193,Jazz Singer-The,Musical,1980,8,99
5198,Long Good Friday-The,Drama|Thriller,1980,7,85
5199,Long Riders-The,Western,1980,4,65
5202,Mon oncle d'Amérique,Drama,1980,4,55
5205,Motel Hell,Comedy|Horror,1979,8,69
5208,Ninth Configuration-The (a.k.a. Twinkle-Twinkle-Killer Kane),Drama|War,1979,8,88
5238,Return of the Secaucus 7,Drama,1979,1,76
5241,Seems Like Old Times,Comedy|Romance,1980,6,81
5242,Serial,Comedy,1980,8,67
5243,Young Master-The (Shi di chu ma),Action|Comedy,1980,8,99
5244,Shogun Assassin,Action|Adventure,1979,5,72
5246,Smokey and the Bandit II,Action|Comedy,1979,9,96
5250,Stir Crazy,Comedy,1980,10,54
5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust),Horror,1979,2,89
5696,Urban Cowboy,Drama,1980,1,86
5699,Tom Horn,Western,1979,6,77
5700,The Pumaman,Action|Adventure|Fantasy|Sci-Fi,1980,1,66
5703,Wholly Moses,Comedy,1980,7,77
5705,Xanadu,Fantasy|Musical|Romance,1979,3,72
6000,House on the Edge of the Park-The (Casa sperduta nel parco-La),Horror|Thriller,1979,6,59
6835,Alien Contamination,Action|Horror|Sci-Fi,1980,3,95
7790,Bon Voyage-Charlie Brown (and Don't Come Back!),Animation|Children|Comedy,1979,8,76
8853,Small Circle of Friends-A,Drama,1980,5,61
8906,Cannibal Holocaust,Horror,1979,5,83
69241,Berlin Alexanderplatz,Drama,1979,7,68
71650,Werner Herzog Eats His Shoe,Documentary,1980,9,98
72612,Fly-The (Légy-A),Animation|Comedy,1980,3,92
77658,Cosmos,Documentary,1979,7,82
109205,No Nukes,Documentary|Musical,1980,8,66
112577,Willie & Phil,Comedy|Drama|Romance,1979,6,72
610,Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,1980,10,63
681,Coup de torchon (Clean Slate),Crime,1980,5,97
1033,Fox and the Hound-The,Animation|Children|Drama,1981,6,81
1124,On Golden Pond,Drama,1981,2,97
1129,Escape from New York,Action|Adventure|Sci-Fi|Thriller,1980,7,59
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),Action|Adventure,1981,6,88
1233,Boot-Das (Boat-The),Action|Drama|War,1980,1,92
1264,Diva,Action|Drama|Mystery|Romance|Thriller,1980,2,63
1321,American Werewolf in London-An,Comedy|Horror|Thriller,1980,6,97
1335,Blood Beach,Horror|Mystery,1981,9,61
1663,Stripes,Comedy|War,1981,9,54
1957,Chariots of Fire,Drama,1980,3,94
1975,Friday the 13th Part 2,Horror,1980,1,63
1983,Halloween II,Horror,1981,7,93
2041,Condorman,Action|Adventure|Children|Comedy,1980,7,62
2044,Devil and Max Devlin-The,Comedy|Fantasy,1981,1,88
2075,Mephisto,Drama|War,1980,6,68
2254,Choices,Drama,1981,5,56
2301,History of the World: Part I,Comedy|Musical,1980,9,84
2639,Mommie Dearest,Drama,1981,9,52
2790,Final Conflict-The (a.k.a. Omen III: The Final Conflict),Horror|Thriller,1981,2,90
2872,Excalibur,Adventure|Fantasy,1981,6,63
2878,Hell Night,Horror,1981,4,57
2917,Body Heat,Crime|Thriller,1981,2,63
2929,Reds,Drama|Romance,1981,2,83
2968,Time Bandits,Adventure|Comedy|Fantasy|Sci-Fi,1980,6,92
2989,For Your Eyes Only,Action|Adventure|Thriller,1981,7,57
3021,Funhouse-The,Horror,1980,4,63
3029,Nighthawks,Action|Drama,1981,3,73
3036,Quest for Fire (Guerre du feu-La),Adventure|Drama,1981,9,95
3048,Under the Rainbow,Comedy,1981,3,97
3397,Great Muppet Caper-The,Children|Comedy,1981,6,74
3524,Arthur,Comedy|Romance,1981,7,98
3529,Postman Always Rings Twice-The,Crime|Thriller,1980,7,75
3621,Possession,Drama|Horror,1981,6,83
3679,Decline of Western Civilization-The,Documentary|Musical,1981,9,71
3703,Road Warrior-The (Mad Max 2),Action|Adventure|Sci-Fi|Thriller,1981,1,65
3725,American Pop,Animation|Musical,1981,2,90
3731,Cutter's Way,Drama|Thriller,1981,10,97
3734,Prince of the City,Drama,1981,10,69
3805,Knightriders,Action|Adventure|Drama,1980,2,57
3970,Beyond-The (E tu vivrai nel terrore - L'aldilà),Horror,1980,5,51
3971,Private Eyes-The,Comedy|Mystery,1981,10,82
4105,Evil Dead-The,Fantasy|Horror|Thriller,1981,2,86
4179,Pixote,Drama,1981,9,86
4396,Cannonball Run-The,Action|Comedy,1981,3,76
4415,Cheech & Chong's Nice Dreams,Comedy,1981,4,81
4417,House by the Cemetery-The (Quella villa accanto al cimitero),Horror,1981,10,100
4443,Outland,Action|Sci-Fi|Thriller,1980,3,75
4696,Zorro-the Gay Blade,Comedy,1981,2,70
4784,French Lieutenant's Woman-The,Drama,1981,8,56
5039,Dragonslayer,Action|Adventure|Fantasy,1980,2,74
5203,The Monster Club,Comedy|Horror,1981,2,97
5210,Burial Ground,Horror,1981,3,74
5237,Taps,Drama,1981,1,82
5427,Caveman,Comedy,1981,1,97
5518,Beau Pere (a.k.a. Stepfather) (Beau-père),Drama,1981,6,83
5540,Clash of the Titans,Action|Adventure|Fantasy|Romance,1980,4,94
5655,Fan-The,Drama|Thriller,1980,2,77
5707,Absence of Malice,Drama|Romance,1981,5,93
5710,Banana Joe,Comedy,1980,10,92
5712,Blow Out,Mystery|Thriller,1980,5,78
5715,Burning-The,Horror,1981,4,100
5718,Carbon Copy,Comedy,1980,4,57
5723,Continental Divide,Comedy|Romance,1980,9,55
5729,Endless Love,Drama|Romance,1981,9,94
5732,Eye of the Needle,Thriller,1981,5,58
5734,Faces of Death 2,Documentary|Horror,1981,4,94
5742,First Monday in October,Comedy|Drama,1981,5,54
5745,Four Seasons-The,Comedy|Drama,1980,9,95
5746,Galaxy of Terror (Quest),Action|Horror|Mystery|Sci-Fi,1980,1,81
5747,Gallipoli,Drama|War,1981,3,50
5752,Gregory's Girl,Comedy|Romance,1981,6,97
5754,Hand-The,Drama|Horror,1980,8,86
5765,Looney-Looney-Looney Bugs Bunny Movie-The,Animation|Children|Comedy,1980,3,83
5768,Modern Problems,Comedy|Fantasy,1981,10,99
5772,My Dinner with André,Drama,1981,8,75
5773,Neighbors,Comedy,1980,1,100
5777,Pennies from Heaven,Musical|Romance,1981,5,91
5779,Piranha II: The Spawning,Horror|Sci-Fi,1980,10,73
5780,Polyester,Comedy,1981,3,88
5782,Professional-The (Le professionnel),Action|Drama|Thriller,1980,7,72
5846,Raggedy Man,Drama,1981,5,81
5847,Ragtime,Drama,1980,5,82
5850,Road Games (a.k.a. Roadgames),Thriller,1980,3,96
5853,Scanners,Horror|Sci-Fi|Thriller,1980,3,97
5854,Sharky's Machine,Crime|Drama|Romance,1980,5,79
5857,So Fine,Comedy,1980,9,74
5859,Southern Comfort,Drama|Thriller|War,1980,9,73
5864,Tarzan-the Ape Man,Adventure,1981,1,59
5866,They All Laughed,Comedy,1981,7,85
5867,Thief,Crime|Drama|Thriller,1980,8,75
5868,This Is Elvis,Documentary|Drama|Musical,1980,6,62
5869,True Confessions,Crime|Drama,1980,5,100
5910,Bolero (Uns et les autres-Les),Drama|War,1980,2,60
5913,Warning for the Joensson Gang,Comedy|Crime,1980,1,52
5914,Vernon-Florida,Documentary,1981,4,86
5915,Victory (a.k.a. Escape to Victory),Action|Drama|War,1980,2,83
5917,Zoot Suit,Drama|Musical,1980,1,55
541,Blade Runner,Action|Sci-Fi|Thriller,1981,2,95
921,My Favorite Year,Comedy,1982,4,90
1081,Victor/Victoria,Comedy|Musical|Romance,1982,9,96
1096,Sophie's Choice,Drama,1982,6,67
1097,E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi,1982,1,62
1150,Return of Martin Guerre-The,Drama,1982,3,91
1293,Gandhi,Drama,1982,7,64
1298,Pink Floyd: The Wall,Drama|Musical,1982,6,53
1326,Amityville II: The Possession,Horror,1981,2,84
1346,Cat People,Drama|Fantasy|Horror,1982,7,59
1374,Star Trek II: The Wrath of Khan,Action|Adventure|Sci-Fi|Thriller,1982,6,70
1381,Grease 2,Comedy|Musical|Romance,1982,2,92
1587,Conan the Barbarian,Action|Adventure|Fantasy,1981,6,100
1976,Friday the 13th Part 3: 3D,Horror,1981,3,89
1984,Halloween III: Season of the Witch,Horror,1981,2,79
1994,Poltergeist,Horror|Thriller,1981,1,76
2068,Fanny and Alexander (Fanny och Alexander),Drama|Fantasy|Mystery,1981,7,100
2104,Tex,Drama,1981,4,62
2105,Tron,Action|Adventure|Sci-Fi,1982,10,92
2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982,4,57
2139,Secret of NIMH-The,Adventure|Animation|Children|Drama,1981,1,82
2140,Dark Crystal-The,Adventure|Fantasy,1981,6,91
2255,Young Doctors in Love,Comedy,1981,7,81
2256,Parasite,Horror|Sci-Fi,1981,4,81
2288,Thing-The,Action|Horror|Sci-Fi|Thriller,1982,5,53
2403,First Blood (Rambo: First Blood),Action|Adventure|Drama|Thriller,1981,1,76
2410,Rocky III,Action|Drama,1981,5,91
2518,Night Shift,Comedy,1982,6,91
2659,It Came from Hollywood,Comedy|Documentary,1981,5,54
2668,Swamp Thing,Horror|Sci-Fi,1982,9,56
2757,Frances,Drama,1982,5,88
2792,Airplane II: The Sequel,Comedy,1981,9,89
2919,Year of Living Dangerously-The,Drama|Romance|War,1982,10,62
2970,Fitzcarraldo,Adventure|Drama,1982,7,81
3016,Creepshow,Horror,1982,5,66
3047,Experience Preferred... But Not Essential,Drama,1981,4,93
3068,Verdict-The,Drama|Mystery,1982,6,56
3210,Fast Times at Ridgemont High,Comedy|Drama|Romance,1982,6,68
3221,Draughtsman's Contract-The,Drama,1982,2,62
3313,Class Reunion,Comedy,1982,2,91
3431,Death Wish 2,Action|Drama,1982,6,51
3543,Diner,Comedy|Drama,1981,5,59
3688,Porky's,Comedy,1981,8,71
3938,Slumber Party Massacre-The,Horror,1982,4,56
4039,Annie,Children|Musical,1981,6,64
4041,Officer and a Gentleman-An,Drama|Romance,1982,6,78
4280,World According to Garp-The,Comedy|Drama|Romance,1981,1,69
4361,Tootsie,Comedy|Romance,1981,6,69
4535,Man from Snowy River-The,Drama|Romance|Western,1981,3,90
4697,Basket Case,Comedy|Horror,1982,5,94
4915,Beastmaster-The,Action|Adventure|Fantasy,1981,8,82
4929,Toy-The,Comedy,1981,2,86
5038,Flight of Dragons-The,Adventure|Animation|Children|Drama|Fantasy,1981,1,68
5049,48 Hrs.,Action|Comedy|Crime|Drama,1982,6,78
5288,Atomic Cafe-The,Documentary|War,1982,2,80
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night),Horror|Mystery|Thriller,1981,3,97
5918,Alone in the Dark,Horror,1982,8,81
5923,Author! Author!,Comedy|Drama,1982,3,68
5926,Best Friends,Comedy|Drama|Romance,1981,8,66
5927,Best Little Whorehouse in Texas-The,Comedy|Drama|Musical|Romance,1982,3,56
5932,Burden of Dreams,Documentary,1982,4,83
5933,Cannery Row,Drama,1981,10,80
5936,Come Back to the Five and Dime-Jimmy Dean-Jimmy Dean,Drama,1981,2,76
5938,Deathtrap,Comedy|Crime|Mystery|Thriller,1982,3,77
5940,Eating Raoul,Comedy,1982,9,67
6037,Summer Lovers,Comedy|Drama|Romance,1981,2,88
6077,Evil Under the Sun,Crime|Drama|Mystery,1981,5,51
6078,Firefox,Action|Sci-Fi|Thriller,1982,1,63
6084,Honkytonk Man,Comedy|Drama,1981,5,79
6091,Labyrinth of Passion (Laberinto de Pasiones),Comedy,1982,2,66
6092,Last American Virgin-The,Comedy|Drama,1981,6,65
6093,Last Unicorn-The,Animation|Children|Fantasy,1981,4,77
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),Action,1981,8,80
6096,Making Love,Drama,1982,3,68
6100,Midsummer Night's Sex Comedy-A,Comedy|Romance,1982,5,78
6101,Missing,Drama|Mystery|Thriller,1982,4,62
6103,Monsignor,Drama|War,1982,2,54
6104,Monty Python Live at the Hollywood Bowl,Comedy,1981,1,60
6105,Moonlighting,Drama,1981,3,56
6107,Night of the Shooting Stars (Notte di San Lorenzo-La),Drama|War,1982,5,76
6109,One from the Heart,Drama|Romance,1982,4,59
6114,Permanent Vacation,Drama,1982,6,54
6115,Personal Best,Drama,1981,6,83
6116,Pirate Movie-The,Adventure|Comedy|Musical,1982,3,95
6121,Querelle,Drama,1981,8,92
6122,Richard Pryor Live on the Sunset Strip,Comedy|Documentary,1981,8,78
6124,Savannah Smiles,Comedy,1982,1,69
6125,Secret Policeman's Other Ball-The,Comedy|Documentary|Musical,1982,2,69
6126,Veronika Voss (Sehnsucht der Veronika Voss-Die),Drama,1982,2,64
6127,Shoot the Moon,Drama,1981,4,59
6132,New York Ripper-The (Squartatore di New York-Lo),Crime|Horror|Mystery|Thriller,1982,2,73
6133,State of Things-The (Stand der Dinge-Der),Drama,1981,9,87
6140,Tenebre,Horror|Mystery|Thriller,1982,10,81
6143,Trail of the Pink Panther,Comedy|Crime,1981,9,63
6148,White Dog,Drama|Horror|Thriller,1982,1,53
32840,Vincent,Animation,1981,10,59
49817,Plague Dogs-The,Adventure|Animation|Drama,1982,2,66
58904,Chan Is Missing,Crime,1981,3,97
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx),Action|Sci-Fi,1982,10,69
91488,Snowman-The,Animation|Children|Musical,1982,9,97
102252,Legendary Weapons of China,Action|Adventure,1981,10,96
128846,An Evening with Robin Williams,Comedy,1981,4,69
1210,Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Sci-Fi,1983,3,76
1231,Right Stuff-The,Drama,1983,2,69
1238,Local Hero,Comedy,1983,10,91
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),Documentary,1983,2,50
1323,Amityville 3-D,Horror,1983,7,97
1389,Jaws 3-D,Action|Horror,1982,1,50
1958,Terms of Endearment,Comedy|Drama,1983,4,54
2070,Tender Mercies,Drama|Romance|Western,1983,5,77
2097,Something Wicked This Way Comes,Children|Drama|Fantasy|Mystery|Thriller,1983,2,83
2111,Man with Two Brains-The,Comedy,1983,10,84
2114,Outsiders-The,Drama,1983,4,53
2118,Dead Zone-The,Thriller,1983,4,68
2121,Cujo,Horror|Thriller,1983,10,60
2241,Class,Comedy,1982,3,87
2352,Big Chill-The,Comedy|Drama,1982,6,80
2517,Christine,Horror,1983,2,89
2642,Superman III,Action|Adventure|Sci-Fi,1983,7,93
2795,National Lampoon's Vacation,Comedy,1982,8,92
2804,Christmas Story-A,Children|Comedy,1983,10,87
2855,Nightmares,Horror,1983,7,53
2897,And the Ship Sails On (E la nave va),Comedy|War,1983,8,75
2902,Psycho II,Horror|Mystery|Thriller,1983,5,74
2915,Risky Business,Comedy,1983,5,99
2942,Flashdance,Drama|Romance,1982,10,84
3039,Trading Places,Comedy,1983,8,85
3331,My Tutor,Drama,1983,9,51
3347,Never Cry Wolf,Adventure|Drama,1983,4,65
3497,Max Dugan Returns,Comedy,1983,7,97
3550,The Hunger,Horror,1982,10,90
3584,Breathless,Action|Drama|Romance|Thriller,1982,4,56
3591,Mr. Mom,Comedy|Drama,1983,9,97
3689,Porky's II: The Next Day,Comedy,1983,4,73
3691,Private School,Comedy,1982,4,51
3843,Sleepaway Camp,Horror,1983,1,56
3846,Easy Money,Comedy,1982,3,72
4262,Scarface,Action|Crime|Drama,1983,4,65
4275,Krull,Action|Adventure|Fantasy|Sci-Fi,1983,2,95
4353,Uncommon Valor,Action|War,1983,6,65
4589,Eddie and the Cruisers,Drama|Musical|Mystery,1982,1,70
4809,Silkwood,Drama,1983,8,72
4957,Sudden Impact,Crime|Thriller,1983,8,53
4987,Spacehunter: Adventures in the Forbidden Zone,Action|Adventure|Sci-Fi,1983,4,99
5012,Yentl,Drama|Musical|Romance,1982,10,64
5041,Fire and Ice,Animation|Fantasy,1983,8,98
5054,Brainstorm,Sci-Fi|Thriller,1983,6,95
5101,Richard Pryor Here and Now,Comedy|Documentary,1983,2,81
5226,All the Right Moves,Drama|Romance,1983,3,78
5248,Smokey and the Bandit III,Action|Comedy,1983,7,96
5360,Survivors-The,Comedy,1983,5,52
5650,Strange Brew,Comedy,1982,7,58
5694,Staying Alive,Comedy|Drama|Musical,1982,4,99
6001,King of Comedy-The,Comedy|Drama,1983,7,71
6123,Sunless (Sans Soleil),Documentary,1983,3,71
6638,Valley Girl,Comedy|Romance,1982,10,66
6774,Videodrome,Fantasy|Horror|Sci-Fi|Thriller,1982,8,87
6807,Monty Python's The Meaning of Life,Comedy,1982,8,72
6979,WarGames,Drama|Sci-Fi|Thriller,1982,8,51
6989,Gorky Park,Crime|Drama|Thriller,1982,9,91
7570,Octopussy,Action|Adventure|Thriller,1983,8,89
7573,Never Say Never Again,Action|Adventure|Thriller,1983,6,51
7759,Nostalghia,Drama,1982,3,72
7934,Zelig,Comedy,1983,5,69
8183,Educating Rita,Comedy|Drama,1982,6,57
8722,Two of a Kind,Comedy|Fantasy|Romance,1983,7,91
8823,Sting II-The,Comedy|Crime,1982,3,50
8827,Bill Cosby-Himself,Comedy|Documentary,1982,5,55
26462,Bad Boys,Crime|Drama|Thriller,1982,2,90
26464,Blue Thunder,Action|Crime|Drama,1983,8,80
26467,Day After-The,Drama|Sci-Fi,1982,10,89
26471,Eddie Murphy Delirious,Comedy|Documentary,1982,1,68
26480,Raiders of Atlantis-The,Action|Mystery|Sci-Fi,1983,5,100
26485,Rumble Fish,Drama,1983,9,89
26487,Star 80,Drama,1982,1,93
26492,Twilight Zone: The Movie,Fantasy|Horror|Sci-Fi|Thriller,1982,10,61
31035,Testament,Drama,1983,4,80
32444,Carmen,Drama|Musical|Romance,1983,6,88
33021,Dark Habits (Entre tinieblas),Comedy|Drama,1983,10,73
42946,Project A ('A' gai waak),Action|Comedy,1982,5,84
48198,Streamers,Drama|War,1983,5,67
100306,Angst,Drama|Horror,1982,2,67
152173,Michael Jackson's Thriller,Horror,1983,4,50
1225,Amadeus,Drama,1984,5,79
1227,Once Upon a Time in America,Crime|Drama,1983,4,81
1240,Terminator-The,Action|Sci-Fi|Thriller,1984,8,62
1288,This Is Spinal Tap,Comedy,1984,1,79
1299,Killing Fields-The,Drama|War,1984,6,55
1305,Paris-Texas,Drama|Romance,1984,7,94
1347,Nightmare on Elm Street-A,Horror|Thriller,1983,7,64
1375,Star Trek III: The Search for Spock,Action|Adventure|Sci-Fi,1983,2,97
1965,Repo Man,Comedy|Sci-Fi,1984,8,71
1977,Friday the 13th Part IV: The Final Chapter,Horror,1983,1,83
2003,Gremlins,Comedy|Horror,1984,10,52
2021,Dune,Adventure|Sci-Fi,1983,1,76
2100,Splash,Comedy|Fantasy|Romance,1984,5,66
2115,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984,8,53
2117,1984 (Nineteen Eighty-Four),Drama|Sci-Fi,1983,7,71
2122,Children of the Corn,Horror|Thriller,1983,7,57
2144,Sixteen Candles,Comedy|Romance,1983,1,77
2161,NeverEnding Story-The,Adventure|Children|Fantasy,1983,5,53
2257,No Small Affair,Comedy|Romance,1983,8,81
2259,Blame It on Rio,Comedy|Romance,1984,5,64
2311,2010: The Year We Make Contact,Sci-Fi,1984,3,71
2347,Pope of Greenwich Village-The,Drama,1984,3,70
2364,Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla-The),Action|Horror|Sci-Fi|Thriller,1983,3,65
2378,Police Academy,Comedy|Crime,1983,6,95
2397,Mass Appeal,Drama,1984,10,64
2406,Romancing the Stone,Action|Adventure|Comedy|Romance,1984,8,70
2420,Karate Kid-The,Drama,1984,8,68
2613,Night of the Comet,Comedy|Horror|Sci-Fi,1983,10,90
2716,Ghostbusters (a.k.a. Ghost Busters),Action|Comedy|Sci-Fi,1984,4,50
2852,Soldier's Story-A,Drama,1983,4,93
2859,Stop Making Sense,Documentary|Musical,1983,8,78
2928,Razor's Edge-The,Drama,1983,5,88
2945,Mike's Murder,Mystery,1983,3,88
3041,Meatballs Part II,Comedy,1984,10,71
3070,Adventures of Buckaroo Banzai Across the 8th Dimension-The,Adventure|Comedy|Sci-Fi,1983,9,75
3098,Natural-The,Drama,1984,10,93
3109,River-The,Drama,1984,3,98
3110,Country,Drama,1984,7,98
3111,Places in the Heart,Drama,1983,5,96
3206,Against All Odds,Romance,1983,7,75
3308,Flamingo Kid-The,Comedy|Drama,1983,4,65
3342,Birdy,Drama|War,1983,3,83
3398,Muppets Take Manhattan-The,Children|Comedy|Musical,1983,10,58
3441,Red Dawn,Action|Drama|War,1984,10,63
3525,Bachelor Party,Comedy,1983,9,98
3683,Blood Simple,Crime|Drama|Film-Noir,1983,10,55
3699,Starman,Adventure|Drama|Romance|Sci-Fi,1984,8,77
3700,Brother from Another Planet-The,Drama|Sci-Fi,1984,4,97
3708,Firestarter,Horror|Thriller,1983,3,95
3766,Missing in Action,Action|War,1983,10,62
3770,Dreamscape,Horror|Sci-Fi|Thriller,1984,5,69
3791,Footloose,Drama,1983,7,72
3877,Supergirl,Action|Adventure|Fantasy,1984,5,91
3925,Stranger Than Paradise,Comedy|Drama,1984,9,68
3937,Runaway,Sci-Fi|Thriller,1984,5,95
4000,Bounty-The,Adventure|Drama,1983,8,66
4085,Beverly Hills Cop,Action|Comedy|Crime|Drama,1984,2,72
4214,Revenge of the Nerds,Comedy,1983,1,82
4222,C.H.U.D.,Horror,1983,4,53
4397,Cannonball Run II,Action|Comedy,1984,9,66
4690,Cotton Club-The,Crime|Musical,1983,7,73
4692,Hotel New Hampshire-The,Drama,1984,1,67
4971,Moscow on the Hudson,Comedy|Drama,1984,7,66
5040,Conan the Destroyer,Action|Adventure|Fantasy,1984,7,93
5061,Mrs. Soffel,Drama|Romance,1984,9,66
5276,Crimes of Passion,Drama|Romance|Thriller,1983,10,52
5277,Evil That Men Do-The,Action|Thriller,1984,5,89
5344,Thief of Hearts,Drama|Thriller,1984,10,62
5428,Cheech & Chong's The Corsican Brothers,Comedy,1984,4,95
5500,Top Secret!,Comedy,1984,8,51
5568,Johnny Dangerously,Comedy,1984,9,53
6039,Woman in Red-The,Comedy|Romance,1983,4,56
6348,Breakin' 2: Electric Boogaloo,Musical,1984,6,93
6349,Breakin',Drama|Musical,1984,9,91
6628,Hot Dog... The Movie,Comedy,1983,6,95
6814,City Heat,Action|Comedy,1984,10,74
6828,Sunday in the Country-A (Un dimanche à la campagne),Drama,1983,8,59
6991,Greystoke: The Legend of Tarzan-Lord of the Apes,Adventure|Drama|Romance,1983,4,58
7087,Passage to India-A,Adventure|Drama,1984,7,53
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Adventure|Animation|Drama|Fantasy|Sci-Fi,1984,4,67
7283,Swing Shift,Drama,1983,4,58
7616,Body Double,Mystery|Thriller,1984,1,60
7947,Under the Volcano,Drama,1983,10,51
7983,Broadway Danny Rose,Comedy,1983,9,73
8266,Purple Rain,Drama|Musical,1983,2,61
8591,Philadelphia Experiment-The,Adventure|Drama|Sci-Fi,1984,1,96
8610,All of Me,Comedy|Fantasy,1984,5,50
8633,Last Starfighter-The,Action|Adventure|Comedy|Sci-Fi,1983,2,86
26472,Norte-El,Adventure|Drama,1984,7,51
26494,Suburbia,Drama,1984,3,88
26501,Choose Me,Comedy|Romance,1984,6,68
26505,Comfort and Joy,Comedy,1983,3,51
26509,Electric Dreams,Comedy|Drama|Romance|Sci-Fi,1983,10,82
26513,Ice Pirates-The,Action|Adventure|Comedy|Sci-Fi,1983,1,67
26524,Times of Harvey Milk-The,Documentary,1984,6,51
32825,Sexmission (Seksmisja),Adventure|Comedy|Sci-Fi,1983,1,93
42351,Threads,Drama|Sci-Fi|War,1983,2,70
71804,Reckless,Comedy|Drama|Romance,1983,3,55
110858,Firstborn,Drama|Thriller,1983,5,69
980,Yes-Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie),Action,1984,5,71
1199,Brazil,Fantasy|Sci-Fi,1984,3,51
1217,Ran,Drama|War,1985,9,57
1257,Better Off Dead...,Comedy|Romance,1985,1,75
1270,Back to the Future,Adventure|Comedy|Sci-Fi,1985,1,83
1297,Real Genius,Comedy,1985,8,87
1300,My Life as a Dog (Mitt liv som hund),Comedy|Drama,1984,9,96
1674,Witness,Drama|Romance|Thriller,1985,10,83
1959,Out of Africa,Drama|Romance,1985,5,60
1968,Breakfast Club-The,Comedy|Drama,1985,2,64
1969,Nightmare on Elm Street 2: Freddy's Revenge-A,Horror,1985,6,75
1978,Friday the 13th Part V: A New Beginning,Horror,1985,7,94
2005,Goonies-The,Action|Adventure|Children|Comedy|Fantasy,1985,3,53
2033,Black Cauldron-The,Adventure|Animation|Children|Fantasy,1984,8,57
2065,Purple Rose of Cairo-The,Comedy|Drama|Fantasy|Romance,1985,9,76
2069,Trip to Bountiful-The,Drama,1985,8,70
2073,Fandango,Comedy,1985,9,83
2077,Journey of Natty Gann-The,Adventure|Children,1985,9,70
2086,One Magic Christmas,Drama|Fantasy,1985,6,86
2093,Return to Oz,Adventure|Children|Fantasy,1984,4,94
2134,Weird Science,Comedy|Fantasy|Sci-Fi,1984,2,50
2143,Legend,Adventure|Fantasy|Romance,1985,1,81
2146,St. Elmo's Fire,Drama|Romance,1984,1,87
2344,Runaway Train,Action|Adventure|Drama|Thriller,1984,1,83
2369,Desperately Seeking Susan,Comedy|Drama|Romance,1984,5,75
2370,Emerald Forest-The,Action|Adventure|Drama,1984,8,89
2371,Fletch,Comedy|Crime|Mystery,1985,10,94
2373,Red Sonja,Action|Adventure|Fantasy,1985,7,53
2376,View to a Kill-A,Action|Adventure|Thriller,1984,7,67
2377,Lifeforce,Horror|Sci-Fi,1985,1,69
2379,Police Academy 2: Their First Assignment,Comedy|Crime,1984,8,91
2399,Santa Claus: The Movie,Adventure|Children|Fantasy,1985,4,81
2401,Pale Rider,Western,1984,10,50
